gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,CURCDQ,DATACQTR,DATAFQTR,CEQQ,CSHOQ,COSTAT,DVPSPQ,MKVALTQ,PRCCQ,SPCINDCD,SPCSECCD
11456,12/31/2005,2005,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2005Q4,2005Q4,9800,245.184,A,0.5,,66.34,400,970
11456,3/31/2006,2006,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2006Q1,2006Q1,9229,247.555,A,0.5,17930.4087,72.43,400,970
11456,6/30/2006,2006,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2006Q2,2006Q2,9500,248.269,A,0.5,15454.7453,62.25,400,970
11456,9/30/2006,2006,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2006Q3,2006Q3,9221,242.929,A,0.6,14947.4214,61.53,400,970
11456,12/31/2006,2006,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2006Q4,2006Q4,9085,238.008,A,0.6,16815.2652,70.65,400,970
11456,3/31/2007,2007,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2007Q1,2007Q1,7840,217.726,A,0.6,16272.8412,74.74,400,970
11456,6/30/2007,2007,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2007Q2,2007Q2,7853,217.759,A,0.6,17187.7179,78.93,400,970
11456,9/30/2007,2007,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2007Q3,2007Q3,7469,211.106,A,0.6,15262.9638,72.3,400,970
11456,12/31/2007,2007,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2007Q4,2007Q4,7981,211.147,A,0.6,15569.9798,73.74,400,970
11456,3/31/2008,2008,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2008Q1,2008Q1,7700,211.243,A,0.6,13739.2447,65.04,400,970
11456,6/30/2008,2008,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2008Q2,2008Q2,7693,211.279,A,0.6,10804.8081,51.14,400,970
11456,9/30/2008,2008,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2008Q3,2008Q3,7605,211.289,A,0.6,12799.8876,60.58,400,970
11456,12/31/2008,2008,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2008Q4,2008Q4,4814,211.289,A,0.6,6467.5563,30.61,400,970
11456,3/31/2009,2009,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2009Q1,2009Q1,4381,211.355,A,0.25,5827.0574,27.57,400,970
11456,6/30/2009,2009,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2009Q2,2009Q2,4249,211.357,A,0.25,6431.5935,30.43,400,970
11456,9/30/2009,2009,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2009Q3,2009Q3,4349,211.357,A,0.05,7746.2341,36.65,400,970
11456,12/31/2009,2009,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2009Q4,2009Q4,4044,211.359,A,0.05,9118.0273,43.14,400,970
11456,3/31/2010,2010,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2010Q1,2010Q1,4046,211.557,A,0.05,9577.1854,45.27,400,970
11456,6/30/2010,2010,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2010Q2,2010Q2,4100,211.609,A,0.05,7448.6368,35.2,400,970
11456,9/30/2010,2010,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2010Q3,2010Q3,4610,535.935,A,26.47,8446.3356,15.76,400,970
11456,12/31/2010,2010,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2010Q4,2010Q4,4612,535.976,A,0.05,10146.0257,18.93,400,970
11456,3/31/2011,2011,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2011Q1,2011Q1,4702,538.408,A,0.15,13244.8368,24.6,400,970
11456,6/30/2011,2011,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2011Q2,2011Q2,4734,538.64,A,0.15,11774.6704,21.86,400,970
11456,9/30/2011,2011,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2011Q3,2011Q3,4795,537.21,A,0.15,8353.6155,15.55,400,970
11456,12/31/2011,2011,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2011Q4,2011Q4,4263,536.425,A,0.15,10015.0548,18.67,400,970
11456,3/31/2012,2012,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2012Q1,2012Q1,4197,537.409,A,0,11780.0053,21.92,400,970
11456,6/30/2012,2012,2,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2012Q2,2012Q2,4186,537.526,A,0,12019.0814,22.36,400,970
11456,9/30/2012,2012,3,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2012Q3,2012Q3,4340,540.672,A,0,14133.1661,26.14,400,970
11456,12/31/2012,2012,4,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2012Q4,2012Q4,4070,542.393,A,0,15089.3733,27.82,400,970
11456,3/31/2013,2013,1,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,2013Q1,2013Q1,4244,546.573,A,0.17,17151.4607,31.38,400,970
7977,3/31/2000,2000,1,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2000Q1,2000Q1,2536.965,156.608,A,0.3625,,19.875,705,700
7977,6/30/2000,2000,2,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2000Q2,2000Q2,2761.239,157.287,A,0.3625,,20.1875,705,700
7977,9/30/2000,2000,3,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2000Q3,2000Q3,5500.51,340.589,A,0.5263,,27.5,705,700
7977,12/31/2000,2000,4,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2000Q4,2000Q4,5562.124,340.834,A,0.2178,,29.0625,705,700
7977,3/31/2001,2001,1,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2001Q1,2001Q1,5858.047,342.516,A,0.375,,30.11,705,700
7977,6/30/2001,2001,2,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2001Q2,2001Q2,6024.205,344.099,A,0.375,,28.45,705,700
7977,9/30/2001,2001,3,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2001Q3,2001Q3,6205.492,344.915,A,0.375,,28.15,705,700
7977,12/31/2001,2001,4,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2001Q4,2001Q4,6194.817,345.801,A,0.375,,27.74,705,700
7977,3/31/2002,2002,1,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2002Q1,2002Q1,6695.506,370.189,A,0.375,,25.35,705,700
7977,6/30/2002,2002,2,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2002Q2,2002Q2,7372.626,396.94,A,0.375,,16.77,705,700
7977,9/30/2002,2002,3,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2002Q3,2002Q3,5247.846,398.714,A,0.375,,9.31,705,700
7977,12/31/2002,2002,4,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2002Q4,2002Q4,4665.324,398.714,A,0.1875,,11,705,700
7977,3/31/2003,2003,1,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2003Q1,2003Q1,4764.82,398.714,A,0.1875,,12.81,705,700
7977,6/30/2003,2003,2,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2003Q2,2003Q2,4384.017,398.732,A,0.1875,,15.04,705,700
7977,9/30/2003,2003,3,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2003Q3,2003Q3,4714.33,398.779,A,0.1875,,15.47,705,700
7977,12/31/2003,2003,4,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2003Q4,2003Q4,5166.44,398.965,A,0.1875,,16.98,705,700
7977,3/31/2004,2004,1,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2004Q1,2004Q1,5237.497,398.882,A,0.1875,,17.81,705,700
7977,6/30/2004,2004,2,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2004Q2,2004Q2,5257.698,399.395,A,0.1875,,16.71,705,700
7977,9/30/2004,2004,3,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2004Q3,2004Q3,5213.358,399.913,A,0.2075,,17.32,705,700
7977,12/31/2004,2004,4,INDL,C,D,STD,XEL,XCEL ENERGY INC,USD,2004Q4,2004Q4,5202.918,400.462,A,0.2075,,18.2,705,700
